judgment_id,query_id,query,type,image_id,image_path,source_systems,best_rank,ranks_by_system,max_score,matched_keywords,detected_objects,brightness,contrast,saturation,warmth,relevance,confidence,comment
q026__wB6B3AqXjy0,Q026,dark forest with animal,mixed_text,wB6B3AqXjy0,data\unsplash-lite\images\wB6B3AqXjy0.jpg,faiss_style_rerank,9,faiss_style_rerank:9,0.406905,abies;alone;clouds;cold;conifer;dark;fir;flare;fog;forest;haunted;haunting;isolated;jungle;land;light;marion county;mist;nature;oregon;outdoors;plant;redwood;remote;silhouette;smog;smoke;sphere;spooky;sunlight;tree;trees;vegetation;weather;wild;wildnerness;woodland;woods,,0.294509,0.242472,0.214815,0.486547,1,low,no animal
q027__1nPPNXTMcjk,Q027,bright beach scene with dog,mixed_text,1nPPNXTMcjk,data\unsplash-lite\images\1nPPNXTMcjk.jpg,faiss_baseline|faiss_style_rerank|qdrant_semantic,1,faiss_baseline:1|faiss_style_rerank:1|qdrant_semantic:1,0.469476,beach;coast;coastal and oceanic landforms;exercise;fitness;horizon;horse;jogging;nature;ocean;outdoors;pony;sand;sea;shore;sky;soil;sport;sports;water;wave;wind wave;working out,horse;person,0.845425,0.146806,0.080636,0.470474,0,high,no dogs
q027__53nKeaK402I,Q027,bright beach scene with dog,mixed_text,53nKeaK402I,data\unsplash-lite\images\53nKeaK402I.jpg,qdrant_object_rerank|faiss_baseline|qdrant_semantic,1,faiss_baseline:3|qdrant_object_rerank:1|qdrant_semantic:3,0.584935,animal;beach;canine;coast;collie;dog;dune;eskimo dog;golden retriever;hound;labrador retriever;mammal;nature;ocean;outdoors;pet;promontory;running;sand;sea;sea waves;shoreline;soil;sport;sports;strap;texture;water;white dog;wood,dog,0.522016,0.252526,0.169030,0.524939,2,high,
q027__U_5ePt5_IaU,Q027,bright beach scene with dog,mixed_text,U_5ePt5_IaU,data\unsplash-lite\images\U_5ePt5_IaU.jpg,qdrant_filtered|qdrant_object_rerank|faiss_baseline|qdrant_semantic|faiss_style_rerank,1,faiss_baseline:6|faiss_style_rerank:8|qdrant_filtered:1|qdrant_object_rerank:4|qdrant_semantic:6,0.582266,animal;arecaceae;beach;blue water;canine;chihuahua;coast;cute;dog;dog like mammal;flora;fun;goat;grass;happy;holiday;horizon;lagoon;lake;landscape;leisure activities;mammal;morning;nature;ocean;outdoors;palm tree;pet;plant;play;playful;playful dog;playing;puppy;road;sand;scenery;sea;sea side;sky;sun;tree;water;white,dog;person,0.713150,0.144889,0.113333,0.482140,2,high,
q027__Bx7ibIKcGkA,Q027,bright beach scene with dog,mixed_text,Bx7ibIKcGkA,data\unsplash-lite\images\Bx7ibIKcGkA.jpg,faiss_baseline|faiss_style_rerank|qdrant_semantic,2,faiss_baseline:2|faiss_style_rerank:2|qdrant_semantic:2,0.466846,animal;appenzeller;bay;beach;black cat;black dog;boat;canine;cat;chair;cliff;cloud;coast;dawn;desert;dock;dog;dusk;egypt;exercise;female;fitness;furniture;german shepherd;horizon;hound;jogging;labrador retriever;lake;landscape;mammal;man;mountain;mountains;nature;nuweiba;ocean;outdoors;pet;photo;photography;pier;port;puppy;red sea;red sky;rowboat;running;sand;sea;shoreline;silhouette;sinai;sitting;sky;sport;sports;standing;sunset;swimming;transportation;vehicle;walking;water;waterfront;word;working out;yoga,bird,0.759972,0.180690,0.132302,0.478028,2,high,
q027__o_raXRpXiW8,Q027,bright beach scene with dog,mixed_text,o_raXRpXiW8,data\unsplash-lite\images\o_raXRpXiW8.jpg,qdrant_filtered|qdrant_object_rerank|faiss_baseline|qdrant_semantic,2,faiss_baseline:9|qdrant_filtered:2|qdrant_object_rerank:5|qdrant_semantic:9,0.580931,animal;architecture;bay;beach;beagle;building;canine;coast;dog;german shepherd;ground;hound;land;landscape;mammal;nature;ocean;outdoors;pet;plant;promontory;puppy;rock;sand;scenery;sea;shoreline;slate;strap;tower;tree;water,dog,0.633405,0.164779,0.149747,0.535800,2,high,
q027__sWw5VwBK1ew,Q027,bright beach scene with dog,mixed_text,sWw5VwBK1ew,data\unsplash-lite\images\sWw5VwBK1ew.jpg,qdrant_object_rerank|faiss_baseline|qdrant_semantic,2,faiss_baseline:4|qdrant_object_rerank:2|qdrant_semantic:4,0.583903,animal;architecture;beach;brick;building;canine;crowd;dog;dome;festival;flock;goldenretriever;ground;human;kangaroo;mammal;motorcycle;mud;nature;outdoors;person;pet;play;play area;playground;rodeo;sand;soil;splashes;summer;sun;texture;transportation;vehicle;wallaby;water,dog,0.453958,0.173205,0.228074,0.549614,2,high,
q027__1hAAiu3JmQY,Q027,bright beach scene with dog,mixed_text,1hAAiu3JmQY,data\unsplash-lite\images\1hAAiu3JmQY.jpg,qdrant_filtered|faiss_style_rerank|qdrant_object_rerank|faiss_baseline|qdrant_semantic,3,faiss_baseline:10|faiss_style_rerank:4|qdrant_filtered:3|qdrant_object_rerank:6|qdrant_semantic:10,0.580859,animal;ankle;apparel;arecaceae;back;barefoot;bay;beach;beagle;canine;clothing;coast;collie;crowd;dog;exercise;family;fashion;fitness;flooring;frisbee;golden retriever;gown;heel;hound;human;jogging;leash;mammal;nature;ocean;outdoors;palm tree;people;person;pet;photo;photography;plant;play;pug;puppy;racket;robe;running;sand;scenery;sea;sea waves;shoreline;shorts;skin;soil;sport;sports;standing;strap;summer;swimwear;tattoo;toy;tree;vacation;walking;water;working out,dog;person,0.835517,0.085251,0.166623,0.498653,2,high,
q027__LaHSJ0V-gMo,Q027,bright beach scene with dog,mixed_text,LaHSJ0V-gMo,data\unsplash-lite\images\LaHSJ0V-gMo.jpg,qdrant_object_rerank|faiss_baseline|qdrant_semantic,3,faiss_baseline:5|qdrant_object_rerank:3|qdrant_semantic:5,0.582442,airedale;animal;beagle;beverage;bulldog;canine;dirt road;dog;drink;fire;flame;german shepherd;gravel;ground;hound;leash;machine;mammal;outdoors;pet;pointer;road;slate;soda;spoke;strap;terrier;tire;wall;water;wheel,dog,0.532203,0.265967,0.213140,0.504752,2,high,
q027__jxG54Kyo7WQ,Q027,bright beach scene with dog,mixed_text,jxG54Kyo7WQ,data\unsplash-lite\images\jxG54Kyo7WQ.jpg,faiss_style_rerank|qdrant_filtered,3,faiss_style_rerank:3|qdrant_filtered:6,0.463083,beach;blue;blue board;board;boat;canoe;chill;coast;emptiness;horizon;horizon line;kayak;nature;ocean;old;outdoors;people;rowboat;sand;sandy;sea;sea waves;shoes;soil;sport;sports;surf board;surfboard;surfing;transportation;twilight;vehicle;vessel;water;watercraft;waves,dog;person;surfboard,0.805435,0.135116,0.237035,0.589403,1,low,no dog
q027__e-Bvu4S6sII,Q027,bright beach scene with dog,mixed_text,e-Bvu4S6sII,data\unsplash-lite\images\e-Bvu4S6sII.jpg,qdrant_filtered|qdrant_object_rerank,4,qdrant_filtered:4|qdrant_object_rerank:7,0.580452,animal;beach;body of water;cloud;coast;dog;dog on beach;landscape;leisure activities;mountain;nature;ocean;outdoors;pebble;pebbly beach;pet;promontory;rock;scenery;sea;sea waves;seashore;seaside;shore;stones;water;wave,cow;dog,0.576772,0.124852,0.206665,0.442737,2,high,
q027__-ZaQMp3-53M,Q027,bright beach scene with dog,mixed_text,-ZaQMp3-53M,data\unsplash-lite\images\-ZaQMp3-53M.jpg,qdrant_filtered|qdrant_object_rerank,5,qdrant_filtered:5|qdrant_object_rerank:8,0.579273,airedale;animal;canine;cocker spaniel;dog;field;grassland;ground;hyena;mammal;nature;nikon;outdoors;perro;pet;playa;poodle;puppy;rock;sand;schnauzer;soil;spaniel;sphere;sun;terrier;white;wildlife,bear;dog,0.564444,0.195169,0.276910,0.545302,2,high,
q027__nAnv-ayK1wE,Q027,bright beach scene with dog,mixed_text,nAnv-ayK1wE,data\unsplash-lite\images\nAnv-ayK1wE.jpg,faiss_style_rerank,5,faiss_style_rerank:5,0.454070,animal;back;beach;beagle;bokeh;boxer;breeze;bulldog;canine;coast;dog;ears;french bulldog;german shepherd;ground;harness;leash;mammal;nature;ocean;outdoors;pet;pitbull;police dog;pug;puggle;puppy;sand;sea;seaside;shoreline;skin;strap;sunny;terrier;water;windy,dog,0.774205,0.135213,0.116304,0.529262,2,high,
q027__SR5w74BxHf8,Q027,bright beach scene with dog,mixed_text,SR5w74BxHf8,data\unsplash-lite\images\SR5w74BxHf8.jpg,faiss_style_rerank,6,faiss_style_rerank:6,0.450803,apparel;architecture;beach;boardwalk;bridge;building;clothing;cloud;coast;cumulus;dirt road;dock;exercise;fitness;gravel;ground;horizon;human;land;landscape;mud;nature;ocean;outdoors;person;pier;port;road;rubble;scenery;sea;shoreline;sky;slope;soil;sport;sports;standing;tower;transportation;walking;water;waterfront;weather;wood;working out,,0.792800,0.108382,0.130650,0.487508,1,low,no dog
q027__iuqsjQ_GhCo,Q027,bright beach scene with dog,mixed_text,iuqsjQ_GhCo,data\unsplash-lite\images\iuqsjQ_GhCo.jpg,faiss_baseline|qdrant_semantic,7,faiss_baseline:7|qdrant_semantic:7,0.293664,animal;antelope;beach;canine;cloud;deer;dog;ecoregion;gazelle;giraffe;ground;horizon;hound;impala;mammal;meteorological phenomenon;outdoors;pet;roof;sand;sea;shore;sky;walks;water;whippet;wildlife;wirral,horse,0.434303,0.247001,0.221521,0.534760,2,high,
q027__pa3k0pUj-os,Q027,bright beach scene with dog,mixed_text,pa3k0pUj-os,data\unsplash-lite\images\pa3k0pUj-os.jpg,faiss_style_rerank,7,faiss_style_rerank:7,0.449062,beach;beach dune;blue;cloud;clouds;copenhagen;countryside;denmark;dunes;ecoregion;ecosystem;field;flora;food;grain;grass;grassland;grassy;horizon;landscape;minimalism;nature;outdoors;pattern;plant;prairie;produce;reed;sand;savanna;scenery;seaside;silence;sky;steppe;vegetable;water;wheat,,0.752211,0.126104,0.269455,0.461011,0,high,"no beach, no dog"
q027__yYdFmqK2UfY,Q027,bright beach scene with dog,mixed_text,yYdFmqK2UfY,data\unsplash-lite\images\yYdFmqK2UfY.jpg,qdrant_filtered|faiss_style_rerank,7,faiss_style_rerank:9|qdrant_filtered:7,0.446090,animal;apparel;arecaceae;back;boot;canine;cat;clothing;denim;dog;flare;flooring;footwear;ground;hat;hound;human;jeans;leash;light;long sleeve;mammal;manx;palm tree;pants;people;person;pet;plant;pointer;portrait;shoe;skin;sleeve;strap;sun hat;terrier;tree;walking,dog;person,0.735266,0.171967,0.163531,0.454891,2,high,
q027__L5eAUfaiZLo,Q027,bright beach scene with dog,mixed_text,L5eAUfaiZLo,data\unsplash-lite\images\L5eAUfaiZLo.jpg,faiss_baseline|qdrant_semantic,8,faiss_baseline:8|qdrant_semantic:8,0.292689,animal;beach;canine;cave;coast;cove;dawn;dog;dusk;flare;horizon;horse;land;landscape;light;mammal;nature;ocean;outdoors;pet;promontory;red sky;ripple;scenery;sea;sea waves;shoreline;silhouette;sky;stallion;sunlight;sunrise;sunset;water,bird;horse,0.361564,0.293208,0.146930,0.533268,2,low,
q027__PAiSxyby4Eg,Q027,bright beach scene with dog,mixed_text,PAiSxyby4Eg,data\unsplash-lite\images\PAiSxyby4Eg.jpg,qdrant_filtered,8,qdrant_filtered:8,0.282565,animal;apparel;barefoot;beagle;bull;canine;chair;clothing;coat;dog;dune;furniture;ground;hat;hound;labrador retriever;lip;mammal;mouth;nature;outdoors;pet;pointer;sand;skin;slate;soil;wood,dog;frisbee,0.619187,0.227865,0.169462,0.551583,2,high,
q027__-iMFAn0IRPs,Q027,bright beach scene with dog,mixed_text,-iMFAn0IRPs,data\unsplash-lite\images\-iMFAn0IRPs.jpg,qdrant_object_rerank,9,qdrant_object_rerank:9,0.578606,animal;apparel;beach;beagle;bulldog;canine;clothing;coast;dawn;dog;dusk;fire;fisheye;flame;flare;footwear;golden retriever;headlight;horizon;hound;human;labrador retriever;leash;light;mammal;nature;ocean;outdoors;people;person;pet;pitbull;pointer;police dog;puppy;red sky;running;running shoe;sand;sea;shoe;shoreline;shorts;sky;slate;sneaker;soil;sphere;sport;sports;strap;sun;sunlight;sunset;terrier;tire;water;wood,dog,0.472303,0.330438,0.515285,0.587873,2,high,
q027__0uCr6UeCrmc,Q027,bright beach scene with dog,mixed_text,0uCr6UeCrmc,data\unsplash-lite\images\0uCr6UeCrmc.jpg,qdrant_filtered,9,qdrant_filtered:9,0.281826,animal;archaeology;architecture;arecaceae;beagle;blossom;building;canine;cat;dog;flower;geranium;hound;mammal;manx;outdoors;palm tree;pet;plant;pointer;sitting;tree,dog,0.645066,0.241550,0.204377,0.545650,2,high,
q027__5PyWBp9HqA,Q027,bright beach scene with dog,mixed_text,_5PyWBp9HqA,data\unsplash-lite\images\_5PyWBp9HqA.jpg,faiss_style_rerank,10,faiss_style_rerank:10,0.445190,aardvark;animal;antelope;backgrounds;canine;coyote;deer;desert;dune;experimental;fox;gazelle;kit fox;mammal;minimal;minimalism;minimalistic;nature;outdoors;red fox;red wolf;sand;simple;soil;wallpapers;wilderness;wildlife;wolf,,0.772249,0.093950,0.139803,0.483490,0,high,
q027__cBDbj1LF3Qs,Q027,bright beach scene with dog,mixed_text,cBDbj1LF3Qs,data\unsplash-lite\images\cBDbj1LF3Qs.jpg,qdrant_object_rerank,10,qdrant_object_rerank:10,0.577496,animal;canine;cocker spaniel;dog;ground;mammal;newfoundland;pet;poodle;spaniel;terrier,bear;dog,0.292486,0.160564,0.425378,0.553521,2,high,
q027__wT3lf5qweEI,Q027,bright beach scene with dog,mixed_text,wT3lf5qweEI,data\unsplash-lite\images\wT3lf5qweEI.jpg,qdrant_filtered,10,qdrant_filtered:10,0.281642,animal;beach;beautiful;boat;boxer;bulldog;bush;canine;dock;dog;french bulldog;german shepherd;golden retriever;inflatable;jar;mammal;nature;newfoundland;nikon;oars;ocean;outdoors;paddle;pet;pier;plant;planter;pool;port;potted plant;pottery;pug;puppy;sea;strap;summer;swimming pool;terrier;transportation;vase;vegetation;vehicle;wallpaper;water;waterfront;wildlife,boat;dog,0.735706,0.175688,0.252908,0.479366,2,high,
q028__pl1Pp-mDzfw,Q028,cinematic car on city street at night,mixed_text,pl1Pp-mDzfw,data\unsplash-lite\images\pl1Pp-mDzfw.jpg,faiss_baseline|faiss_style_rerank|qdrant_filtered|qdrant_object_rerank|qdrant_semantic,1,faiss_baseline:1|faiss_style_rerank:1|qdrant_filtered:1|qdrant_object_rerank:1|qdrant_semantic:1,0.587550,asphalt;automobile;car;crowd;flare;fog;freeway;laser;led;light;lighting;nature;road;spotlight;stage;tarmac;transportation;vehicle,car,0.149757,0.145320,0.448731,0.470980,2,high,
q028__vHUMae-4w-I,Q028,cinematic car on city street at night,mixed_text,vHUMae-4w-I,data\unsplash-lite\images\vHUMae-4w-I.jpg,faiss_baseline|faiss_style_rerank|qdrant_filtered|qdrant_object_rerank|qdrant_semantic,2,faiss_baseline:2|faiss_style_rerank:2|qdrant_filtered:2|qdrant_object_rerank:2|qdrant_semantic:2,0.582347,architecture;asphalt;automobile;building;bus;bus stop;canon;canon6d;car;car wash;city;cityscape;cold;depth;double decker bus;downtown;fire truck;fireman;flare;headlight;human;light;lighting;metropolis;metropolitan;night;nightlife;pedestrian;people;person;road;sigma;sigma35mm;sky;snow;snowstorm;stage;street;tarmac;tour bus;tower;town;transportation;truck;urban;vehicle;winter,car;train,0.244096,0.198135,0.326361,0.457500,2,high,
q028__5IVa9hrd9x4,Q028,cinematic car on city street at night,mixed_text,5IVa9hrd9x4,data\unsplash-lite\images\5IVa9hrd9x4.jpg,faiss_baseline|qdrant_semantic|faiss_style_rerank,3,faiss_baseline:3|faiss_style_rerank:4|qdrant_semantic:3,0.388077,architecture;asphalt;automobile;background;building;car;city;club;cold;corridor;dark;downtown;editorial;featured;flare;flooring;freeway;glitter;gloomy;glow;high rise;laser;light;lighting;lights;metropolis;neon;new;night;night life;office building;orton effect;pattern;purple;rain;rainy;reflection;road;street;tarmac;town;transportation;urban;vehicle;wallpaper;winter,,0.138268,0.148278,0.747725,0.438585,1,high,no cars
q028__tBTOdkeTn8s,Q028,cinematic car on city street at night,mixed_text,tBTOdkeTn8s,data\unsplash-lite\images\tBTOdkeTn8s.jpg,faiss_style_rerank|qdrant_filtered|qdrant_object_rerank|faiss_baseline|qdrant_semantic,3,faiss_baseline:4|faiss_style_rerank:3|qdrant_filtered:3|qdrant_object_rerank:3|qdrant_semantic:4,0.578230,arcade game machine;asphalt;automobile;car;car mirror;car wash;car wheel;coupe;dj;driving;flare;headlight;laser;led;light;lighting;lights;machine;make out;mirror;reflection;spoke;sports car;spotlight;tarmac;tire;transportation;vehicle;wheel,car,0.177574,0.177310,0.524629,0.562947,2,high,
q028__OSbw1oA6Mjo,Q028,cinematic car on city street at night,mixed_text,OSbw1oA6Mjo,data\unsplash-lite\images\OSbw1oA6Mjo.jpg,qdrant_filtered|qdrant_object_rerank|faiss_baseline|qdrant_semantic,4,faiss_baseline:5|qdrant_filtered:4|qdrant_object_rerank:4|qdrant_semantic:5,0.576540,asphalt;automobile;car;fashion;gas station;indoors;interior design;lamp post;led;light;lighting;machine;night life;premiere;pump;red carpet;red carpet premiere;road;spotlight;tarmac;transportation;vehicle,car,0.093924,0.115658,0.482969,0.484790,1,high,no cars
q028__YtSoipXxt2A,Q028,cinematic car on city street at night,mixed_text,YtSoipXxt2A,data\unsplash-lite\images\YtSoipXxt2A.jpg,faiss_style_rerank|qdrant_object_rerank|qdrant_filtered|faiss_baseline|qdrant_semantic,5,faiss_baseline:7|faiss_style_rerank:5|qdrant_filtered:6|qdrant_object_rerank:5|qdrant_semantic:7,0.572896,adventure;alley;alleyway;apartments;bar counter;building;car;city;color;downtown;hills;hotel;housing;indoors;interior design;intersection;light;light trails;lighting;long exposure;metropolis;metropolitan area;movement;neighborhood;night;pub;resort;road;san francisco;sf;street;town;traffic;travel;urban;urban area;vehicle;wooden,car,0.341738,0.304766,0.366991,0.535590,2,medium,
q028__jin5rmq-OeE,Q028,cinematic car on city street at night,mixed_text,jin5rmq-OeE,data\unsplash-lite\images\jin5rmq-OeE.jpg,qdrant_filtered|faiss_baseline|qdrant_semantic,5,faiss_baseline:6|qdrant_filtered:5|qdrant_semantic:6,0.275838,alley;alleyway;blue;boardwalk;bridge;building;city;concert;crowd;dark;evening;flare;fog;human;led;leisure activities;light;lighting;metropolis;mist;nature;night;outdoors;person;pollution;road;rock concert;silhouette;silhouettes;smog;smoke;spotlight;stage;street;town;urban;water;weather,car;handbag;person;traffic light,0.112951,0.085752,0.629043,0.436408,2,medium,
q028__7kLXdtUKxsM,Q028,cinematic car on city street at night,mixed_text,7kLXdtUKxsM,data\unsplash-lite\images\7kLXdtUKxsM.jpg,faiss_style_rerank,6,faiss_style_rerank:6,0.385288,aircraft;airfield;airport;antique car;asphalt;automobile;car;convertible;coupe;driving;experimental;flare;headlight;horizon;hot rod;kart;light;nature;outdoors;pedestrian;road;silhouette;sky;sphere;sports car;sunlight;tarmac;transportation;vehicle,,0.209147,0.280764,0.411974,0.484100,0,high,
q028__iRuwarRjap8,Q028,cinematic car on city street at night,mixed_text,iRuwarRjap8,data\unsplash-lite\images\iRuwarRjap8.jpg,qdrant_object_rerank|qdrant_filtered,6,qdrant_filtered:7|qdrant_object_rerank:6,0.570302,asphalt;automobile;basketball;basketball court;building;car;city;concert;crowd;dance pose;duel;flare;flooring;fog;grand theft auto;headlight;human;intersection;led;leisure activities;light;lighting;musical instrument;musician;nature;outdoors;path;pedestrian;people;person;road;rock concert;smog;smoke;sport;sports;spotlight;stage;street;tarmac;team;team sport;town;transportation;urban;vehicle;weather;zebra crossing,car;person,0.163164,0.153372,0.516821,0.463624,2,low,
q028__a0dGKKDQUQ8,Q028,cinematic car on city street at night,mixed_text,a0dGKKDQUQ8,data\unsplash-lite\images\a0dGKKDQUQ8.jpg,faiss_style_rerank,7,faiss_style_rerank:7,0.382439,building;city;computer;condo;downtown;electronics;gas pump;gas station;housing;light;lighting;machine;metropolis;night life;pc;petrol;pump;road;street;street photography;town;urban,,0.177183,0.209655,0.355703,0.477788,1,low,no cars
